3132503,ITAMARANDIBA,34527,"0,646","14391,55"
3132602,ITAMARATI DE MINAS,4333,"0,688","10560,73"
3132701,ITAMBACURI,23212,"0,634","10052,85"
3132800,ITAMBE DO MATO DENTRO,2107,"0,634","9983,7"
3132909,ITAMOGI,10229,"0,674","14375,4"
3133006,ITAMONTE,15440,"0,705","40089,83"
3133105,ITANHANDU,15236,"0,739","23871,93"
3133204,ITANHOMI,12212,"0,65","8706,77"
3133303,ITAOBIM,21096,"0,629","13358,86"
3133402,ITAPAGIPE,15102,"0,723","24403,95"
3133501,ITAPECERICA,21763,"0,713","18064,36"
3133600,ITAPEVA,9682,"0,72","24322,67"
3133709,ITATIAIUCU,11037,"0,677","67767,31"
3133758,ITAU DE MINAS,16014,"0,776","32114,34"
3133808,ITAUNA,92561,"0,758","26934,94"
3133907,ITAVERAVA,5470,"0,627","8406,18"
3134004,ITINGA,14956,"0,6","7813,92"
3134103,ITUETA,6039,"0,635","12468,69"
3134202,ITUIUTABA,104067,"0,739","26575,53"
3134301,ITUMIRIM,6048,"0,726","8551,99"
3134400,ITURAMA,38822,"0,747","48415,87"
3134509,ITUTINGA,3809,"0,727","20596,08"
3134608,JABOTICATUBAS,19858,"0,681","9733,88"
3134707,JACINTO,12329,"0,62","7531,92"
3134806,JACUI,7681,"0,668","12217,96"
3134905,JACUTINGA,25684,"0,715","20189,26"
3135001,JAGUARACU,3124,"0,679","19878,87"
3135050,JAIBA,38413,"0,638","12686,51"
3135076,JAMPRUCA,5378,"0,609","8739,95"
3135100,JANAUBA,71265,"0,696","13715,77"
3135209,JANUARIA,67628,"0,658","8752,56"
3135308,JAPARAIBA,4314,"0,721","13961,67"
3135357,JAPONVAR,8556,"0,608","6240,4"
3135407,JECEABA,4973,"0,661","114763,71"
3135456,JENIPAPO DE MINAS,7645,"0,624","5994,7"
3135506,JEQUERI,12460,"0,601","10426,34"
3135605,JEQUITAI,7597,"0,643","8847,41"
3135704,JEQUITIBA,5215,"0,689","16841,45"
3135803,JEQUITINHONHA,25305,"0,615","8230,68"
3135902,JESUANIA,4795,"0,658","10515,38"
3136009,JOAIMA,15410,"0,587","7333,96"
3136108,JOANESIA,4674,"0,626","18025,18"
3136207,JOAO MONLEVADE,79387,"0,758","29615,93"
3136306,JOAO PINHEIRO,48561,"0,697","24442,55"
3136405,JOAQUIM FELICIO,4662,"0,637","9645,99"
3136504,JORDANIA,10780,"0,628","6997,25"
3136520,JOSE GONCALVES DE MINAS,4516,"0,632","7398,92"
3136553,JOSE RAYDAN,4938,"0,617","8514,62"
3136579,JOSENOPOLIS,4844,"0,564","8141,97"
3136603,NOVA UNIAO,5718,"0,662","10839,98"
3136652,JUATUBA,26484,"0,717","45055,74"
3136702,JUIZ DE FORA,564310,"0,778","25990,24"
3136801,JURAMENTO,4316,"0,669","9161,3"
3136900,JURUAIA,10441,"0,723","15227,06"
3136959,JUVENILIA,5733,"0,592","7610,17"
3137007,LADAINHA,18026,"0,541","5655,96"
3137106,LAGAMAR,7627,"0,718","17486,13"
3137205,LAGOA DA PRATA,51601,"0,732","26715,04"
3137304,LAGOA DOS PATOS,4124,"0,634","9177,32"
3137403,LAGOA DOURADA,12953,"0,676","11722,14"
3137502,LAGOA FORMOSA,17991,"0,703","15884,82"
3137536,LAGOA GRANDE,9454,"0,679","19505,63"
3137601,LAGOA SANTA,63359,"0,777","27871,73"
3137700,LAJINHA,19928,"0,661","13909,95"
3137809,LAMBARI,20719,"0,711","14044,29"
3137908,LAMIM,3404,"0,655","9356,13"
3138005,LARANJAL,6786,"0,714","9700,98"
3138104,LASSANCE,6522,"0,629","14976,33"
3138203,LAVRAS,102728,"0,782","20973,67"
3138302,LEANDRO FERREIRA,3233,"0,71","10838,92"
3138351,LEME DO PRADO,4915,"0,67","8230,74"
3138401,LEOPOLDINA,52532,"0,726","18345,43"
3138500,LIBERDADE,5109,"0,672","13093,88"
3138609,LIMA DUARTE,16671,"0,71","13053,7"
3138625,LIMEIRA DO OESTE,7481,"0,71","37727,58"
3138658,LONTRA,9008,"0,646","6024,97"
3138674,LUISBURGO,6275,"0,608","11063,69"
3138682,LUISLANDIA,6680,"0,614","6712,72"
3138708,LUMINARIAS,5454,"0,678","11044,84"
3138807,LUZ,18172,"0,724","23622,36"
3138906,MACHACALIS,7110,"0,64","8509,03"
3139003,MACHADO,41844,"0,715","20675,74"
3139102,MADRE DE DEUS DE MINAS,5087,"0,699","21619,67"
3139201,MALACACHETA,18700,"0,618","9363,87"
3139250,MAMONAS,6532,"0,618","6028,41"
3139300,MANGA,18594,"0,642","9665,23"
3139409,MANHUACU,89256,"0,689","22520,84"
3139508,MANHUMIRIM,22608,"0,697","18514,51"
3139607,MANTENA,27640,"0,675","12445,22"
3139706,MARAVILHAS,7904,"0,672","12088,26"
3139805,MAR DE ESPANHA,12725,"0,684","11599,04"
3139904,MARIA DA FE,14136,"0,702","9986,76"
3140001,MARIANA,60142,"0,742","52705,53"
3140100,MARILAC,4134,"0,615","8995,38"
3140159,MARIO CAMPOS,15207,"0,699","10045,6"
3140209,MARIPA DE MINAS,2959,"0,68","14800,21"
3140308,MARLIERIA,4044,"0,657","9143,45"
3140407,MARMELOPOLIS,2784,"0,65","9337,99"
3140506,MARTINHO CAMPOS,13330,"0,669","19057,07"
3140530,MARTINS SOARES,8299,"0,635","14697,36"
3140555,MATA VERDE,8526,"0,581","6286,95"
3140605,MATERLANDIA,4482,"0,597","8252,24"
3140704,MATEUS LEME,30798,"0,704","17735,61"
3140803,MATIAS BARBOSA,14385,"0,72","35318,15"
3140852,MATIAS CARDOSO,11050,"0,616","11655,48"
3140902,MATIPO,18808,"0,631","19656,27"
3141009,MATO VERDE,12508,"0,662","8031,39"
3141108,MATOZINHOS,37473,"0,731","26356,84"
3141207,MATUTINA,3758,"0,707","15861,01"
3141306,MEDEIROS,3771,"0,711","28441,25"
